"COUNTRY","Country","BIRTH","Place of birth","HATLEV1D","Educational attainment","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EU28","European Union (28 countries)","FB","Foreign-born","T","Total","2011","2011","PC","Percentage","0","Units",,,65.8,,
"EU28","European Union (28 countries)","FB","Foreign-born","T","Total","2012","2012","PC","Percentage","0","Units",,,65.5,,
"EU28","European Union (28 countries)","FB","Foreign-born","T","Total","2013","2013","PC","Percentage","0","Units",,,65.2,,
"EU28","European Union (28 countries)","FB","Foreign-born","T","Total","2014","2014","PC","Percentage","0","Units",,,66.1,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2003","2003","PC","Percentage","0","Units",,,54.8,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2004","2004","PC","Percentage","0","Units",,,55.4,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2005","2005","PC","Percentage","0","Units",,,57.3,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2006","2006","PC","Percentage","0","Units",,,58.3,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2007","2007","PC","Percentage","0","Units",,,59.5,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2008","2008","PC","Percentage","0","Units",,,57.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2009","2009","PC","Percentage","0","Units",,,54.9,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2010","2010","PC","Percentage","0","Units",,,54.8,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2011","2011","PC","Percentage","0","Units",,,54.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2012","2012","PC","Percentage","0","Units",,,53.9,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2013","2013","PC","Percentage","0","Units",,,53.4,,
"EU28","European Union (28 countries)","FB","Foreign-born","L","Low","2014","2014","PC","Percentage","0","Units",,,53.8,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2003","2003","PC","Percentage","0","Units",,,69.4,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2004","2004","PC","Percentage","0","Units",,,68.2,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2005","2005","PC","Percentage","0","Units",,,69.3,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2006","2006","PC","Percentage","0","Units",,,70.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2007","2007","PC","Percentage","0","Units",,,72,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2008","2008","PC","Percentage","0","Units",,,71.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2009","2009","PC","Percentage","0","Units",,,69.5,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2010","2010","PC","Percentage","0","Units",,,69.6,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2011","2011","PC","Percentage","0","Units",,,69.5,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2012","2012","PC","Percentage","0","Units",,,68.9,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2013","2013","PC","Percentage","0","Units",,,68.4,,
"EU28","European Union (28 countries)","FB","Foreign-born","M","Medium","2014","2014","PC","Percentage","0","Units",,,69.4,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2003","2003","PC","Percentage","0","Units",,,76.5,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2004","2004","PC","Percentage","0","Units",,,76.2,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2005","2005","PC","Percentage","0","Units",,,77,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2006","2006","PC","Percentage","0","Units",,,77.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2007","2007","PC","Percentage","0","Units",,,77.8,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2008","2008","PC","Percentage","0","Units",,,76.9,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2009","2009","PC","Percentage","0","Units",,,75.7,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2010","2010","PC","Percentage","0","Units",,,75.3,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2011","2011","PC","Percentage","0","Units",,,75.3,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2012","2012","PC","Percentage","0","Units",,,75.2,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2013","2013","PC","Percentage","0","Units",,,75.2,,
"EU28","European Union (28 countries)","FB","Foreign-born","H","High","2014","2014","PC","Percentage","0","Units",,,75.7,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2003","2003","PC","Percentage","0","Units",,,72.3,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2004","2004","PC","Percentage","0","Units",,,70.7,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2005","2005","PC","Percentage","0","Units",,,70.5,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2006","2006","PC","Percentage","0","Units",,,71.3,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2007","2007","PC","Percentage","0","Units",,,72.1,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2008","2008","PC","Percentage","0","Units",,,72.6,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2009","2009","PC","Percentage","0","Units",,,71.6,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2010","2010","PC","Percentage","0","Units",,,71.3,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2011","2011","PC","Percentage","0","Units",,,71.3,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2012","2012","PC","Percentage","0","Units",,,71.4,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2013","2013","PC","Percentage","0","Units",,,71.4,,
"EU28","European Union (28 countries)","NB","Native-born","T","Total","2014","2014","PC","Percentage","0","Units",,,72.1,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2003","2003","PC","Percentage","0","Units",,,59.6,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2004","2004","PC","Percentage","0","Units",,,57.4,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2005","2005","PC","Percentage","0","Units",,,56.1,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2006","2006","PC","Percentage","0","Units",,,56.5,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2007","2007","PC","Percentage","0","Units",,,57,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2008","2008","PC","Percentage","0","Units",,,56.4,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2009","2009","PC","Percentage","0","Units",,,54.6,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2010","2010","PC","Percentage","0","Units",,,53.6,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2011","2011","PC","Percentage","0","Units",,,53.1,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2012","2012","PC","Percentage","0","Units",,,52.5,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2013","2013","PC","Percentage","0","Units",,,51.7,,
"EU28","European Union (28 countries)","NB","Native-born","L","Low","2014","2014","PC","Percentage","0","Units",,,52.3,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2003","2003","PC","Percentage","0","Units",,,76.4,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2004","2004","PC","Percentage","0","Units",,,73.1,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2005","2005","PC","Percentage","0","Units",,,73.2,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2006","2006","PC","Percentage","0","Units",,,74,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2007","2007","PC","Percentage","0","Units",,,74.8,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2008","2008","PC","Percentage","0","Units",,,75,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2009","2009","PC","Percentage","0","Units",,,73.9,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2010","2010","PC","Percentage","0","Units",,,73.4,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2011","2011","PC","Percentage","0","Units",,,73.5,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2012","2012","PC","Percentage","0","Units",,,73.3,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2013","2013","PC","Percentage","0","Units",,,73.2,,
"EU28","European Union (28 countries)","NB","Native-born","M","Medium","2014","2014","PC","Percentage","0","Units",,,73.8,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2003","2003","PC","Percentage","0","Units",,,85.6,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2004","2004","PC","Percentage","0","Units",,,85.3,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2005","2005","PC","Percentage","0","Units",,,85.2,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2006","2006","PC","Percentage","0","Units",,,85.7,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2007","2007","PC","Percentage","0","Units",,,86.2,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2008","2008","PC","Percentage","0","Units",,,86.2,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2009","2009","PC","Percentage","0","Units",,,85.5,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2010","2010","PC","Percentage","0","Units",,,85,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2011","2011","PC","Percentage","0","Units",,,84.9,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2012","2012","PC","Percentage","0","Units",,,84.7,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2013","2013","PC","Percentage","0","Units",,,84.6,,
"EU28","European Union (28 countries)","NB","Native-born","H","High","2014","2014","PC","Percentage","0","Units",,,84.8,,
"LVA","Latvia","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,64.9,,
"LVA","Latvia","FB","Foreign-born","T","Total","2016","2016","PC","Percentage","0","Units",,,64.8,,
"LVA","Latvia","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,68.1,,
"LVA","Latvia","FB","Foreign-born","T","Total","2018","2018","PC","Percentage","0","Units",,,72.3,,
"LVA","Latvia","FB","Foreign-born","T","Total","2019","2019","PC","Percentage","0","Units",,,69.7,,
"LVA","Latvia","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,70.8,,
"LVA","Latvia","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,67.1,,
"LVA","Latvia","FB","Foreign-born","T","Total","2022","2022","PC","Percentage","0","Units",,,68.3,,
"LVA","Latvia","FB","Foreign-born","L","Low","2015","2015","PC","Percentage","0","Units",,,45.4,,
"LVA","Latvia","FB","Foreign-born","L","Low","2016","2016","PC","Percentage","0","Units",,,50.7,,
"LVA","Latvia","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,36.1,,
"LVA","Latvia","FB","Foreign-born","L","Low","2018","2018","PC","Percentage","0","Units",,,55.8,,
"LVA","Latvia","FB","Foreign-born","L","Low","2019","2019","PC","Percentage","0","Units",,,33.7,,
"LVA","Latvia","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,54.6,,
"LVA","Latvia","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,39.5,,
"LVA","Latvia","FB","Foreign-born","L","Low","2022","2022","PC","Percentage","0","Units",,,38.4,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,62.1,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,61.3,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,65.7,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,70.4,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,67.8,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,69.1,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,62.9,,
"LVA","Latvia","FB","Foreign-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,67.4,,
"LVA","Latvia","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,73.9,,
"LVA","Latvia","FB","Foreign-born","H","High","2016","2016","PC","Percentage","0","Units",,,73.7,,
"LVA","Latvia","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,80.3,,
"LVA","Latvia","FB","Foreign-born","H","High","2018","2018","PC","Percentage","0","Units",,,79.6,,
"LVA","Latvia","FB","Foreign-born","H","High","2019","2019","PC","Percentage","0","Units",,,81,,
"LVA","Latvia","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,78.7,,
"LVA","Latvia","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,77.7,,
"LVA","Latvia","FB","Foreign-born","H","High","2022","2022","PC","Percentage","0","Units",,,73.7,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,69.5,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2016","2016","PC","Percentage","0","Units",,,70.6,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,71.8,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2018","2018","PC","Percentage","0","Units",,,72.9,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2019","2019","PC","Percentage","0","Units",,,73.7,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,70.6,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,68.2,,
"LTU","Lithuania","FB","Foreign-born","T","Total","2022","2022","PC","Percentage","0","Units",,,70.6,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2016","2016","PC","Percentage","0","Units",,,51.3,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,55.6,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2018","2018","PC","Percentage","0","Units",,,49.9,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2019","2019","PC","Percentage","0","Units",,,52.5,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,49.1,,
"LTU","Lithuania","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,34.8,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,66.8,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,63.8,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,66.8,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,69.3,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,69.3,,
"LTU","Lithuania","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,66.9,,
